development_id,address,city,cbsa_name,cbsa_code,county_name,county_code,state_name,zipcode,latitude,longitude
CA143011,632 S Hope St,El Centro,"El Centro, CA Metropolitan Statistical Area",14460,Imperial,19,CA,2119,30.191068,-71.097469
KY077000001,311 S Main St,Harlan,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,Harlan,95,KY,2119,30.191068,-71.097469
KY043000001,100 Friendship Dr,Fulton,"Union City, TN-KY Micropolitan Statistical Area",46460,Fulton,75,KY,2119,36.509392,-88.873561
LA100000001,125 Romero St,Youngsville,"Lafayette, LA Metropolitan Statistical Area",29180,Lafayette,55,LA,70592,30.191068,-71.097469
LA046071543,1322 Eddy St,Vinton,"Lake Charles, LA Metropolitan Statistical Area",29340,Calcasieu,19,CA,2119,30.191068,-93.579769
MA002000242,1990 Columbus Ave,Roxbury,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",14460,Suffolk,25,MA,2119,42.315282,-71.097469
CA143012,443 Park Ave Apt 11,El Centro,"El Centro, CA Metropolitan Statistical Area",12940,Imperial,19,CA,2118,29.8768,-71.079101
KY078000001,101 Cannon Ct,Eminence,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",31140,Henry,103,KY,2118,29.8768,-71.079101
LA101000001,600 Eugene St Apt 101A,Denham Springs,"Baton Rouge, LA Metropolitan Statistical Area",12940,Livingston,63,LA,70726,29.8768,-71.079101
LA047000001,N. Lahasky,Erath,"Lafayette, LA Metropolitan Statistical Area",29180,Vermilion,113,CA,2118,29.8768,-92.0545
KY044000001,36 Bach Ct,Whitesburg,"Baton Rouge, LA Metropolitan Statistical Area",99999,Letcher,133,KY,2118,37.122499,-82.835832
LA004000002,1701 Pear St Apt,Lake Charles,"Lake Charles, LA Metropolitan Statistical Area",29340,Calcasieu,19,CA,2118,30.259449,-93.191797
MA002000244,755 Tremont St Apt 411,Roxbury,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",14460,Suffolk,25,MA,2118,42.340186,-71.079101
CA143013,398 E Holt Ave,El Centro,"El Centro, CA Metropolitan Statistical Area",14460,Imperial,19,CA,2129,30.203525,-71.0627
KY079000001,103A Star Ave,Stanford,"Danville, KY Micropolitan Statistical Area",19220,Lincoln,137,KY,2129,30.203525,-71.0627
KY045000001,400 Railroad St,Jackson,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,Breathitt,25,KY,2129,37.547958,-83.37985
LA102000001,226 Foster St,Lake Providence,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,East Carroll,35,LA,71254,30.203525,-71.0627
LA004000003,2835 Lena Ave Apt,Lake Charles,"Lake Charles, LA Metropolitan Statistical Area",29340,Calcasieu,19,CA,2129,30.203525,-93.229135
MA002000247,54 Washington St,Charlestown,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",14460,Suffolk,25,MA,2129,42.3768,-71.0627
CA143014,680 W Brighton Ave Apt 2,El Centro,"El Centro, CA Metropolitan Statistical Area",14460,Imperial,19,CA,2118,30.232194,-71.072748
KY080000001,25 B St,Stanton,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,Powell,197,KY,2118,30.232194,-71.072748
LA103000001,1120A Martin Luther King Jr Dr,Slidell,"New Orleans-Metairie, LA Metropolitan Statistical Area",35380,St. Tammany,103,LA,70458,30.232194,-71.072748
LA004000004,2331 Cline St,Lake Charles,"Lake Charles, LA Metropolitan Statistical Area",29340,Calcasieu,19,CA,2118,30.232194,-93.183045
LA054000001,101 Eugene Dr,Ruston,"Ruston, LA Micropolitan Statistical Area",40820,Lincoln,61,CA,2118,32.531971,-92.629521
MA002000249,80 W Dedham St Apt 911,Boston,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",14460,Suffolk,25,MA,2118,42.341619,-71.072748
CA143015,580 W Brighton Ave,El Centro,"El Centro, CA Metropolitan Statistical Area",14460,Imperial,19,CA,2132,30.2591,-71.159489
KY081000812,488 E Highway 92,Pine Knot,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,McCreary,147,KY,2132,30.2591,-71.159489
KY047000001,746 Buckner Ave Apt,Campbellsville,"Campbellsville, KY Micropolitan Statistical Area",15820,Taylor,217,KY,2132,37.351052,-85.341837
LA055000001,1313 N Market St # 215,Opelousas,"Opelousas, LA Micropolitan Statistical Area",36660,St. Landry,97,CA,2132,30.54648,-92.082229
LA105000001,112A Ouachita St,Rayville,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,Richland,83,LA,71269,30.2591,-71.159489
CA143016,511 W Commercial Ave Apt 4,El Centro,"El Centro, CA Metropolitan Statistical Area",14460,Imperial,19,CA,2124,30.2318,-71.071313
KY083000001,118 Polley Ave,Hodgenville,"Elizabethtown, KY Metropolitan Statistical Area",21060,Larue,123,KY,2124,30.2318,-71.071313
KY047000002,509 Walling Ave Apt,Campbellsville,"Campbellsville, KY Micropolitan Statistical Area",15820,Taylor,217,KY,2124,37.341951,-85.33756
LA106000106,100E Newport Plz,Dequincy,"Lake Charles, LA Metropolitan Statistical Area",29340,Calcasieu,19,LA,70633,30.2318,-71.071313
LA055000002,825 Myrtle St,Opelousas,"Opelousas, LA Micropolitan Statistical Area",36660,St. Landry,97,CA,2124,30.52469,-92.071309
MA002000251,784 Washington St Apt 111,Dorchester,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",14460,Suffolk,25,MA,2124,42.284496,-71.071313
CA143017,1648 W Barbara Worth Dr,El Centro,"El Centro, CA Metropolitan Statistical Area",14460,Imperial,17,CA,2116,30.240131,-71.079732
KY084000001,456 Halbert Ave,Vanceburg,"Maysville, KY Micropolitan Statistical Area",32500,Lewis,135,KY,2116,30.240131,-71.079732
KY048000001,155 Conn St,Monticello,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,Wayne,231,KY,2116,36.838537,-84.864477
LA108000001,PO Box 206,Oil City,"Shreveport-Bossier City, LA Metropolitan Statistical Area",43340,Caddo,17,LA,71061,30.240131,-71.079732
LA005000010,1106 Moss St,Lafayette,"Lafayette, LA Metropolitan Statistical Area",29180,Lafayette,55,CA,2116,30.240131,-92.006987
MA002000253,70 Saint Botolph St Apt 311,Boston,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",14460,Suffolk,25,MA,2116,42.345535,-71.079732
CA143018,1112 E 2nd St,Calexico,"El Centro, CA Metropolitan Statistical Area",14460,Imperial,25,CA,2122,29.688987,-71.0545
KY085000001,405 Gulf St,Providence,"Evansville, IN-KY Metropolitan Statistical Area",21780,Webster,233,KY,2122,29.688987,-71.0545
KY049000001,122 Berry Ave,Versailles,"Lexington-Fayette, KY Metropolitan Statistical Area",30460,Woodford,239,KY,2122,38.04656,-84.726951
LA005000011,422 Connie Cir,Lafayette,"Lafayette, LA Metropolitan Statistical Area",29180,Lafayette,55,CA,2122,30.228808,-92.048414
LA056000056,705 Fortins St,Berwick,"Morgan City, LA Micropolitan Statistical Area",34020,St. Mary,101,CA,2122,29.688987,-91.221107
MA002000254,330 PASCIUCCO,Dorchester,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",14460,Suffolk,25,MA,2122,42.2981,-71.0545
CA143019,705 W 8th St,Holtville,"El Centro, CA Metropolitan Statistical Area",10780,Imperial,25,CA,2109,30.222766,-71.052055
KY086000001,BIRD HAYES MANOR,LOUISA,"Alexandria, LA Metropolitan Statistical Area",99999,Lawrence,127,KY,2109,30.222766,-71.052055
KY050000001,1008 Green Hills,Tompkinsville,"Alexandria, LA Metropolitan Statistical Area",99999,Monroe,171,KY,2109,36.703575,-85.684128
LA057000001,2731 Highway 28 E Apt 111,Pineville,"Alexandria, LA Metropolitan Statistical Area",10780,Rapides,79,CA,2109,31.333342,-92.407815
LA005000012,123 Zim Cir,Lafayette,"Lafayette, LA Metropolitan Statistical Area",29180,Lafayette,55,CA,2109,30.222766,-91.995227
LA112000001,604 Line St,Mansfield,"Shreveport-Bossier City, LA Metropolitan Statistical Area",43340,De Soto,31,LA,71052,30.222766,-71.052055
CA143020,461 S D St,Imperial,"El Centro, CA Metropolitan Statistical Area",12940,Imperial,25,CA,2126,30.481704,-71.0905
KY087000001,Linda Circle,Radcliff,"Elizabethtown, KY Metropolitan Statistical Area",21060,Hardin,93,KY,2126,30.481704,-71.0905
KY052000001,108A Marksbury Ave,Lancaster,"Baton Rouge, LA Metropolitan Statistical Area",99999,Garrard,79,KY,2126,37.611709,-84.578637
LA113000001,156 Cherry St,New Roads,"Baton Rouge, LA Metropolitan Statistical Area",12940,Pointe Coupee,77,LA,70760,30.481704,-71.0905
MA002000262,705 RIVER ST,Mattapan,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",14460,Suffolk,25,MA,2126,42.2786,-71.0905
LA058000001,1108 Belton St,Basile,"Baton Rouge, LA Metropolitan Statistical Area",99999,Evangeline,39,CA,2126,30.481704,-92.607168
CA143021,1275 D St,Brawley,"El Centro, CA Metropolitan Statistical Area",14460,Imperial,25,CA,2132,30.27109,-71.161729
KY089000001,1 Cardinal Dr,Shelbyville,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",31140,Shelby,211,KY,2132,30.27109,-71.161729
KY053000001,201 Brummal Ave,Greensburg,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,Green,87,KY,2132,37.255738,-85.489542
LA059000059,328 Guilbeau St,Breaux Bridge,"Lafayette, LA Metropolitan Statistical Area",29180,St. Martin,99,CA,2132,30.27109,-91.898334
MA002000270,31 Spring St,West Roxbury,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",14460,Suffolk,25,MA,2132,42.277986,-71.161729
LA115000010,401 E 5th St,Natchitoches,"Natchitoches, LA Micropolitan Statistical Area",35060,Natchitoches,69,LA,71457,30.27109,-71.161729
CA143022,820 N Imperial Ave Apt 1,Brawley,"El Centro, CA Metropolitan Statistical Area",14460,Imperial,25,CA,2135,32.233,-71.141212
KY090000001,111 Rogers St,Berea,"Richmond-Berea, KY Micropolitan Statistical Area",40080,Madison,151,KY,2135,32.233,-71.141212
KY054000001,63 Public Sq,Elizabethtown,"Elizabethtown-Fort Knox, KY Metropolitan Statistical Area",21060,Hardin,93,KY,2135,37.693294,-85.857628
LA061000001,HARVEY PLACE,Jonesboro,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,Jackson,49,CA,2135,32.233,-92.6831
LA006000005,610A Dunn Dr,Monroe,"Monroe, LA Metropolitan Statistical Area",33740,Ouachita,73,CA,2135,32.511728,-92.088278
LA115000020,513 Myrtle Dr,Natchitoches,"Natchitoches, LA Micropolitan Statistical Area",35060,Natchitoches,69,LA,71457,32.233,-71.141212
CA143023,126 E. 6th Street,Westmorland,"El Centro, CA Metropolitan Statistical Area",14460,Imperial,9,CA,2131,30.949491,-71.120562
KY091000001,77 Apricot Ave,Calvert City,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,Marshall,157,KY,2131,30.949491,-71.120562
KY055000001,515 Sunset Dr,Burkesville,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,Cumberland,57,KY,2131,36.792744,-85.362037
LA006000006,709 Beverly St,Monroe,"Monroe, LA Metropolitan Statistical Area",33740,Ouachita,73,CA,2131,32.4754,-92.092373
LA062000001,505 S Matthews St,Bunkie,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,Avoyelles,9,CA,2131,30.949491,-92.192883
CA143024,206 S. Center Street,Westmorland,"El Centro, CA Metropolitan Statistical Area",14460,Imperial,19,CA,2125,30.240105,-71.058528
KY092000001,501 Tygart St,Olive Hill,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,Carter,43,KY,2125,30.240105,-71.058528
KY056000001,124 Hilltop St,Springfield,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,Washington,229,KY,2125,37.6663,-85.1958
LA118005642,301A Bangle Dr,Jennings,"Jennings, LA Micropolitan Statistical Area",27660,Jefferson Davis,53,LA,70546,30.240105,-71.058528
LA063041560,10 Fowler Dr Apt 55,Sulphur,"Lake Charles, LA Metropolitan Statistical Area",29340,Calcasieu,19,CA,2125,30.240105,-93.363887
CA143025,155 W. 6th Street #52,Westmorland,"El Centro, CA Metropolitan Statistical Area",10780,Imperial,25,CA,2124,29.945642,-71.064185
KY093000001,738 Culver Ct,Morganfield,"Alexandria, LA Metropolitan Statistical Area",99999,Union,225,KY,2124,29.945642,-71.064185
KY057000001,534 Main St,Carrollton,"Alexandria, LA Metropolitan Statistical Area",99999,Carroll,41,KY,2124,38.682268,-85.179723
LA006000010,4302 Crown Cir,Monroe,"Monroe, LA Metropolitan Statistical Area",33740,Ouachita,73,CA,2124,32.504599,-92.070119
LA065001004,800 W Theolen St,Delcambre,"Lafayette, LA Metropolitan Statistical Area",29180,Vermilion,113,CA,2124,29.945642,-91.9952
LA120000001,1370 Highway 3098 Apt A1,Georgetown,"Alexandria, LA Metropolitan Statistical Area",10780,Grant,43,LA,71432,29.945642,-71.064185
CA143026,614 Bonita Place,Calipatria,"El Centro, CA Metropolitan Statistical Area",10780,Imperial,1,CA,2136,30.484869,-71.125531
KY094000001,7 S Holt Dr,Sturgis,"Alexandria, LA Metropolitan Statistical Area",99999,Union,225,KY,2136,30.484869,-71.125531
KY058000001,227 Boone Ave,Beattyville,"Alexandria, LA Metropolitan Statistical Area",99999,Lee,129,KY,2136,37.578994,-83.716403
LA006000011,300 Harrison St,Monroe,"Monroe, LA Metropolitan Statistical Area",33740,Ouachita,73,CA,2136,32.501775,-92.115829
MA002000290,15 Gordon Ave,Hyde Park,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",14460,Suffolk,25,MA,2136,42.256044,-71.125531
LA122000001,120A Hud Loop,Colfax,"Alexandria, LA Metropolitan Statistical Area",10780,Grant,43,LA,71417,30.484869,-71.125531
CA143027,473 Barbara Street,Calipatria,"El Centro, CA Metropolitan Statistical Area",14460,Imperial,1,CA,2135,30.541109,-71.142928
KY096000001,997 Highway 160 S,Hindman,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,Knott,119,KY,2135,30.541109,-71.142928
KY059000001,419 Licking St,Falmouth,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",17140,Pendleton,191,KY,2135,38.672733,-84.326431
LA006000013,1500 McKeen Pl,Monroe,"Monroe, LA Metropolitan Statistical Area",33740,Ouachita,73,CA,2135,32.523895,-92.117433
LA067000001,519 Eighth St,Krotz Springs,"Opelousas, LA Micropolitan Statistical Area",36660,St. Landry,97,CA,2135,30.541109,-91.756857
MA002000295,4 Fidelis Way,Brighton,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",14460,Suffolk,25,MA,2135,42.345143,-71.142928
CO001003,855 30th St,Denver,"Denver-Aurora, CO Metropolitan Statistical Area",14460,Denver,1,CO,2118,30.6487,-71.078243
KY097000001,50 Lovell Ln,Mount Vernon,"Richmond-Berea, KY Micropolitan Statistical Area",40080,Rockcastle,203,KY,2118,30.6487,-71.078243
KY060000001,136 Circle Dr,Flemingsburg,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,Fleming,69,KY,2118,38.417736,-83.725261
LA068000001,220 E  Martin Luthur King Drive APT 1007,Oberlin,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,Allen,3,CO,2118,30.6487,-92.7148
MA002000298,155 Northampton St Apt 811,Roxbury,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",14460,Suffolk,25,MA,2118,42.336741,-71.078243
CO001005,116 S Zuni St,Denver,"Denver-Aurora, CO Metropolitan Statistical Area",14460,Denver,1,CO,2118,29.902699,-71.076157
KY098000001,101 Gaines Village Dr,Owenton,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,Owen,187,KY,2118,29.902699,-71.076157
KY061000001,400 W Lynn St,Georgetown,"Lexington-Fayette, KY Metropolitan Statistical Area",30460,Scott,209,KY,2118,38.214739,-84.554097
LA011000001,1025 Pine St,Westwego,"New Orleans-Metairie, LA Metropolitan Statistical Area",35380,Jefferson,51,CO,2118,29.902699,-90.138959
MA002000299,1701 Washington St,Roxbury,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",14460,Suffolk,25,MA,2118,42.337313,-71.076157
LA125000001,112 N Alvin St,Columbia,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,Caldwell,21,LA,71418,29.902699,-71.076157
CO001006,1342 Newton St,Denver,"Denver-Aurora, CO Metropolitan Statistical Area",14460,Denver,25,CO,2119,29.690341,-71.078282
KY099000001,201 Brentmore Dr,Franklin,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,Simpson,213,KY,2119,29.690341,-71.078282
LA011000002,113A Louisiana St,Westwego,"New Orleans-Metairie, LA Metropolitan Statistical Area",35380,Jefferson,51,CO,2119,29.909283,-90.147545
LA070000001,411 Grout St,Patterson,"Morgan City, LA Micropolitan Statistical Area",34020,St. Mary,101,CO,2119,29.690341,-91.306225
LA127000001,601 Main Street,HODGE,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,Jackson,49,LA,71247,29.690341,-71.078282
MA002002113,124 Eustis St,Roxbury,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",14460,Suffolk,25,MA,2119,42.32916,-71.078282
CO001007,1352 W 46th Ave,Denver,"Denver-Aurora, CO Metropolitan Statistical Area",14460,Denver,9,CO,2120,30.011012,-71.098766
KY100000001,609 Reynolds Dr,Greenville,"Central City, KY Micropolitan Statistical Area",16420,Muhlenberg,177,KY,2120,30.011012,-71.098766
KY063000001,241A Ragland Way,Bowling Green,"Bowling Green, KY Metropolitan Statistical Area",14540,Warren,227,KY,2120,37.005311,-86.439323
LA012101331,1013 31st St,Kenner,"New Orleans-Metairie, LA Metropolitan Statistical Area",35380,Jefferson,51,CO,2120,30.011012,-90.254916
LA128000001,100 Miriah Ln,Leesville,"Fort Polk South, LA Micropolitan Statistical Area",22860,Vernon,115,LA,71446,30.011012,-71.098766
CO001008,2776 W 11th Ave,Denver,"Denver-Aurora, CO Metropolitan Statistical Area",10780,Denver,9,CO,2119,29.886046,-71.077946
KY101000001,385 Hillview Dr,Irvington,"Alexandria, LA Metropolitan Statistical Area",99999,Breckinridge,27,KY,2119,29.886046,-71.077946
KY063000002,949 Bryant Way,Bowling Green,"Bowling Green, KY Metropolitan Statistical Area",14540,Warren,227,KY,2119,36.950719,-86.417948
LA013000013,1601 Betty St,Marrero,"New Orleans-Metairie, LA Metropolitan Statistical Area",35380,Jefferson,51,CO,2119,29.886046,-90.116897
LA129000001,1010 Wexford St,Boyce,"Alexandria, LA Metropolitan Statistical Area",10780,Rapides,79,LA,71409,29.886046,-71.077946
MA002002115,25 Ambrose St,Roxbury,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",14460,Suffolk,25,MA,2119,42.329758,-71.077946
CO001010,1253 W 9th Ave,Denver,"Denver-Aurora, CO Metropolitan Statistical Area",10780,Denver,1,CO,2119,30.406864,-71.080009
KY104000001,120 E Cedar St,Scottsville,"Alexandria, LA Metropolitan Statistical Area",99999,Allen,3,KY,2119,30.406864,-71.080009
LA130000001,603 D Street,DUSON,"Lafayette, LA Metropolitan Statistical Area",29180,Lafayette,55,LA,70529,30.406864,-71.080009
KY064000001,904 Carrie Bolin Dr,Columbia,"Alexandria, LA Metropolitan Statistical Area",99999,Adair,1,KY,2119,37.094874,-85.302538
LA023000002,3203 Lee St,Alexandria,"Alexandria, LA Metropolitan Statistical Area",10780,Rapides,79,CO,2119,31.282212,-92.448673
LA073000001,834 Saint Joseph St,Arnaudville,"Opelousas, LA Micropolitan Statistical Area",36660,St. Landry,97,CO,2119,30.406864,-91.926347
MA002002116,234 Dudley St,Roxbury,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",14460,Suffolk,25,MA,2119,42.328692,-71.080009
CO001011,882 S Knox Ct,Denver,"Denver-Aurora, CO Metropolitan Statistical Area",10780,Denver,25,CO,2120,31.317703,-71.099889
KY105000017,4932 Garden Green Way,Louisville,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",31140,Jefferson,111,KY,2120,31.317703,-71.099889
KY065000001,514 W 16th St,London,"London, KY Micropolitan Statistical Area",30940,Laurel,125,KY,2120,37.132413,-84.096731
LA023000004,2201A E Sycamore St,Alexandria,"Alexandria, LA Metropolitan Statistical Area",10780,Rapides,79,CO,2120,31.317703,-92.487983
LA074000001,8543 Atkins St,Pleasant Hill,"Alexandria, LA Metropolitan Statistical Area",99999,Sabine,85,CO,2120,31.8133,-93.512924
LA142000001,1032 Tarver Ave Apt 1,Jena,"Alexandria, LA Metropolitan Statistical Area",99999,La Salle,59,LA,71342,31.317703,-71.099889
CO001012,2817 W 10th Ave,Denver,"Denver-Aurora, CO Metropolitan Statistical Area",10780,Denver,25,CO,2120,31.315384,-71.095889
KY105000018,4314 Bishop Ln,Louisville,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",31140,Jefferson,111,KY,2120,31.315384,-71.095889
LA023000005,2203A W Sycamore St,Alexandria,"Alexandria, LA Metropolitan Statistical Area",10780,Rapides,79,CO,2120,31.315384,-92.488362
LA074000002,700 Hilltop St Apt 125,Zwolle,"Alexandria, LA Metropolitan Statistical Area",99999,Sabine,85,CO,2120,31.64609,-93.643278
LA166000002,106 Butler St,Campti,"Natchitoches, LA Micropolitan Statistical Area",35060,Natchitoches,69,LA,71411,31.315384,-71.095889
CO001014,1790 W Mosier Pl,Denver,"Denver-Aurora, CO Metropolitan Statistical Area",10780,Denver,11,CO,2128,30.439012,-71.042695
KY106000001,180 Kendall Springs Ave,Owingsville,"Mount Sterling, KY Micropolitan Statistical Area",34460,Bath,11,KY,2128,30.439012,-71.042695
LA231000022,605 N Park Dr,Iowa,"Lake Charles, LA Metropolitan Statistical Area",29340,Calcasieu,19,LA,70647,30.439012,-71.042695
LA023000008,3220A Wonderwood Dr,Alexandria,"Alexandria, LA Metropolitan Statistical Area",10780,Rapides,79,CO,2128,31.273982,-92.430536
LA075000001,1034 Pelican Dr,Ponchatoula,"Hammond, LA Metropolitan Statistical Area",25220,Tangipahoa,105,CO,2128,30.439012,-90.42813
CO001015,333 W Ellsworth Ave,Denver,"Denver-Aurora, CO Metropolitan Statistical Area",10780,Denver,25,CO,2128,31.276323,-71.041674
KY107000001,109 Phyllis Ln Apt 1,Pikeville,"Alexandria, LA Metropolitan Statistical Area",99999,Pike,195,KY,2128,31.276323,-71.041674
KY069000001,98 High St Unit A,Williamstown,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",17140,Grant,81,KY,2128,38.638669,-84.56108
LA076000001,27393 Highway 15 Apt 105,Ferriday,"Alexandria, LA Metropolitan Statistical Area",99999,Catahoula,25,CO,2128,31.72498,-91.544589
CO001016,2024 Clarkson St,Denver,"Denver-Aurora, CO Metropolitan Statistical Area",10780,Denver,25,CO,2128,31.316505,-71.04192
KY107000002,748 Hambley Blvd,Pikeville,"Alexandria, LA Metropolitan Statistical Area",99999,Pike,195,KY,2128,31.316505,-71.04192
KY070000001,507A S 9th St,Central City,"Alexandria, LA Metropolitan Statistical Area",99999,Muhlenberg,177,KY,2128,37.293398,-87.111784
LA261002664,505 Elton Lemonia St,Fenton,"Jennings, LA Micropolitan Statistical Area",27660,Jefferson Davis,53,LA,70640,31.316505,-71.04192
LA023000010,2615 Loblolly Ln,Alexandria,"Alexandria, LA Metropolitan Statistical Area",10780,Rapides,79,CO,2128,31.316505,-92.480367
LA077000001,501 5th St. - Apt. 121,Logansport,"Shreveport-Bossier City, LA Metropolitan Statistical Area",43340,De Soto,31,CO,2128,31.975948,-94.001673
CO001017,3550 W 13th Ave,Denver,"Denver-Aurora, CO Metropolitan Statistical Area",12680,Denver,25,CO,2128,29.401973,-71.042587
KY122000001,401 Barnard Ct,Beaver Dam,"Bardstown, KY Micropolitan Statistical Area",99999,Ohio,183,KY,2128,29.401973,-71.042587
KY071000001,203 S Elm Grove Ave,Bardstown,"Bardstown, KY Micropolitan Statistical Area",12680,Nelson,179,KY,2128,37.809951,-85.477413
LA080000001,339 Palmetto St,Golden Meadow,"Houma-Thibodaux, LA Metropolitan Statistical Area",26380,Lafourche,57,CO,2128,29.401973,-90.275177
LA024000001,1015 Union Ave,Bogalusa,"Bogalusa, LA Micropolitan Statistical Area",14220,Washington,117,CO,2128,30.793894,-89.878071
CO001019,3505 Olive St,Denver,"Denver-Aurora, CO Metropolitan Statistical Area",14220,Denver,11,CO,1854,30.756965,-71.088959
KY129000001,201 Clay St Apt 1,Dayton,"Cincinnati-Middletown, OH-KY-IN Metropolitan Statistical Area",17140,Campbell,37,KY,1854,30.756965,-71.088959
KY072000001,115 Hillview Ct,Princeton,"Bogalusa, LA Micropolitan Statistical Area",99999,Caldwell,33,KY,1854,37.115371,-87.886293
MA002002130,113 Shandon Rd,Dorchester,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",14460,Suffolk,25,MA,2124,42.294792,-71.088959
LA024000002,700 Redmond St,Bogalusa,"Bogalusa, LA Micropolitan Statistical Area",14220,Washington,117,CO,1854,30.796663,-89.852952
LA082273853,1 Patton St,Merryville,"DeRidder, LA Micropolitan Statistical Area",19760,Beauregard,11,CO,1854,30.756965,-93.54032
CO001020,1710 Williams St,Denver,"Denver-Aurora, CO Metropolitan Statistical Area",14220,Denver,17,CO,1851,30.21112,-71.090668
KY147000001,1405 Roberts Ct,Mc Kee,"Bogalusa, LA Micropolitan Statistical Area",99999,Jackson,109,KY,1851,30.21112,-71.090668
KY073000001,539 Adams St,Liberty,"Bogalusa, LA Micropolitan Statistical Area",99999,Casey,45,KY,1851,37.321676,-84.929429
MA002002131,60 Shandon Rd,Dorchester,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",14460,Suffolk,25,MA,2124,42.295668,-71.090668
LA024000003,915 E 4th St,Bogalusa,"Bogalusa, LA Micropolitan Statistical Area",14220,Washington,117,CO,1851,30.776179,-89.848986
MA001000002,35 Temple St,Lowell,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",14460,Middlesex,17,MA,1851,30.21112,-71.090668
CO001021,1775 W Mosier Pl,Denver,"Denver-Aurora, CO Metropolitan Statistical Area",14460,Denver,11,CO,1852,30.498302,-71.088888
KY149000001,292 North Hode Rd.,Warfield,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",99999,Martin,159,KY,1852,30.498302,-71.088888
LA025577716,444 N 12th St,Eunice,"Opelousas, LA Micropolitan Statistical Area",36660,St. Landry,97,CO,1852,30.498302,-92.427354
LA086600001,208A W North St,Deridder,"DeRidder, LA Micropolitan Statistical Area",19760,Beauregard,11,CO,1852,30.853863,-93.286527
MA002002132,1 Shandon Rd Ste 513,Dorchester,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",14460,Suffolk,25,MA,2124,42.295099,-71.088888
MA001000003,65 Summer St,Lowell,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",14460,Middlesex,17,MA,1852,30.498302,-71.088888
CO001022,769 S Raleigh St,Denver,"Denver-Aurora, CO Metropolitan Statistical Area",12580,Denver,17,CO,1854,30.006578,-71.0903
KY157000001,501 John M Stumbo Dr,Langley,"Baltimore-Columbia-Towson, MD Metropolitan Statistical Area",99999,Floyd,71,KY,1854,30.006578,-71.0903
LA026000001,1300 W 6th St Apt 10,Kaplan,"Lafayette, LA Metropolitan Statistical Area",29180,Vermilion,113,CO,1854,30.006578,-92.296703
